Customer_ID,Total_Account_Balance,Total_Credit_Limit,Late_Payments,Total_Payments,Accounts_Opened_Last_12_Months,Total_Accounts,Accounts_30Plus_Days_Late,Debt_to_Credit_Ratio,Late_Payment_Ratio,Recent_Credit_Opening_Ratio,Delinquency_Rate
869,37586,69288,15,40,1,3,3,0.5424604549128276,0.375,0.3333333333333333,1.0
870,13015,56195,15,65,4,11,1,0.23160423525224663,0.23076923076923078,0.36363636363636365,0.09090909090909091
871,46002,25581,18,153,0,12,0,1.7982877917204174,0.11764705882352941,0.0,0.0
872,7254,57648,6,57,0,12,2,0.12583263946711074,0.10526315789473684,0.0,0.16666666666666666
873,18144,35087,11,81,3,11,0,0.5171146008493174,0.13580246913580246,0.2727272727272727,0.0
874,25214,54930,14,105,1,9,1,0.45902057163662846,0.13333333333333333,0.1111111111111111,0.1111111111111111
875,41118,37981,7,97,2,4,1,1.082593928543219,0.07216494845360824,0.5,0.25
876,16183,74298,5,65,4,8,0,0.2178120541602735,0.07692307692307693,0.5,0.0
877,7238,51167,9,160,1,13,2,0.1414583618347763,0.05625,0.07692307692307693,0.15384615384615385
878,7090,80304,2,22,4,6,1,0.08828949990037856,0.09090909090909091,0.6666666666666666,0.16666666666666666
879,12637,48408,18,25,0,3,3,0.261051892249215,0.72,0.0,1.0
880,23415,44499,16,112,3,3,1,0.5261915998112318,0.14285714285714285,1.0,0.3333333333333333
881,25071,57269,6,27,3,14,2,0.43777610923885524,0.2222222222222222,0.21428571428571427,0.14285714285714285
882,46415,43559,19,191,2,7,1,1.0655662434858468,0.09947643979057591,0.2857142857142857,0.14285714285714285
883,43679,79319,3,127,3,14,0,0.5506751219758191,0.023622047244094488,0.21428571428571427,0.0
884,42240,53787,13,180,0,4,1,0.7853198728317251,0.07222222222222222,0.0,0.25
885,19271,40488,19,94,2,6,1,0.47596818810511754,0.20212765957446807,0.3333333333333333,0.16666666666666666
886,37034,79441,14,96,1,3,2,0.46618244986845586,0.14583333333333334,0.3333333333333333,0.6666666666666666
887,34434,79663,7,69,3,6,0,0.4322458355823908,0.10144927536231885,0.5,0.0
888,5188,27431,14,30,2,13,2,0.18912908752870838,0.4666666666666667,0.15384615384615385,0.15384615384615385
889,11161,66681,19,114,0,8,1,0.1673790135120949,0.16666666666666666,0.0,0.125
890,29732,68483,13,175,4,12,3,0.4341515412584145,0.07428571428571429,0.3333333333333333,0.25
891,12314,54153,8,89,4,6,1,0.22739275755729138,0.0898876404494382,0.6666666666666666,0.16666666666666666
892,24954,11368,7,188,0,3,2,2.195109078114004,0.03723404255319149,0.0,0.6666666666666666
893,22508,32424,16,35,0,9,3,0.6941771527263755,0.45714285714285713,0.0,0.3333333333333333
894,22969,50004,1,87,4,4,2,0.4593432525397968,0.011494252873563218,1.0,0.5
895,46659,88869,2,118,2,11,2,0.5250312257367586,0.01694915254237288,0.18181818181818182,0.18181818181818182
896,38545,93652,7,67,4,5,0,0.411576901721266,0.1044776119402985,0.8,0.0
897,37668,61985,11,83,0,10,3,0.6076954101798823,0.13253012048192772,0.0,0.3
898,24061,55069,0,109,3,10,1,0.43692458551998403,0.0,0.3,0.1
899,14716,57326,9,95,1,5,2,0.2567072532533231,0.09473684210526316,0.2,0.4
900,40749,86061,19,158,3,6,1,0.47348973402586536,0.12025316455696203,0.5,0.16666666666666666
901,40144,28398,2,120,3,4,0,1.4136206775125009,0.016666666666666666,0.75,0.0
902,17907,55861,5,108,0,6,0,0.3205635416480192,0.046296296296296294,0.0,0.0
903,19777,80897,6,37,4,13,3,0.24447136482193407,0.16216216216216217,0.3076923076923077,0.23076923076923078
904,28693,86905,19,38,2,13,0,0.3301651228352799,0.5,0.15384615384615385,0.0
905,43928,73577,17,74,3,13,0,0.5970343993367493,0.22972972972972974,0.23076923076923078,0.0
906,27329,70641,10,121,4,11,1,0.38687164677736724,0.08264462809917356,0.36363636363636365,0.09090909090909091
907,47892,14078,18,137,2,4,0,3.401903679499929,0.13138686131386862,0.5,0.0
908,17282,30003,4,173,3,14,0,0.5760090657600907,0.023121387283236993,0.21428571428571427,0.0
909,24624,67768,18,153,2,14,2,0.36335733679612797,0.11764705882352941,0.14285714285714285,0.14285714285714285
910,24321,56047,10,23,4,5,0,0.43393937231252344,0.43478260869565216,0.8,0.0
911,11488,76626,11,127,1,13,2,0.14992300263618094,0.08661417322834646,0.07692307692307693,0.15384615384615385
912,23574,62660,9,134,4,13,0,0.3762208745611235,0.06716417910447761,0.3076923076923077,0.0
913,6240,54786,7,48,0,6,0,0.11389771109407514,0.14583333333333334,0.0,0.0
914,44221,6925,8,78,2,7,3,6.385703971119134,0.10256410256410256,0.2857142857142857,0.42857142857142855
915,11478,88976,3,144,1,3,3,0.1290010789426362,0.020833333333333332,0.3333333333333333,1.0
916,46162,31015,4,117,2,9,2,1.4883765919716265,0.03418803418803419,0.2222222222222222,0.2222222222222222
917,20262,38320,7,36,2,12,0,0.5287578288100209,0.19444444444444445,0.16666666666666666,0.0
918,5432,69881,8,126,3,9,1,0.07773214464589803,0.06349206349206349,0.3333333333333333,0.1111111111111111
919,30721,95827,14,62,0,11,3,0.32058814321642126,0.22580645161290322,0.0,0.2727272727272727
920,14568,31289,14,99,2,6,1,0.46559493751797754,0.1414141414141414,0.3333333333333333,0.16666666666666666
921,15178,8389,15,181,4,8,3,1.8092740493503396,0.08287292817679558,0.5,0.375
922,23195,30683,13,27,4,13,3,0.755956066877424,0.48148148148148145,0.3076923076923077,0.23076923076923078
923,1302,18629,7,160,3,4,0,0.06989103011433787,0.04375,0.75,0.0
924,18022,66550,17,125,0,14,3,0.2708039068369647,0.136,0.0,0.21428571428571427
925,1055,29826,9,27,0,14,1,0.035371823241467176,0.3333333333333333,0.0,0.07142857142857142
926,46781,31630,19,115,4,6,3,1.4790072715776161,0.16521739130434782,0.6666666666666666,0.5
927,9717,51163,5,113,1,4,2,0.1899224048628892,0.04424778761061947,0.25,0.5
928,29699,71435,11,84,3,12,0,0.41574858262756353,0.13095238095238096,0.25,0.0
929,9150,16653,1,190,3,7,0,0.5494505494505495,0.005263157894736842,0.42857142857142855,0.0
930,3125,32961,6,58,4,9,2,0.09480901671672583,0.10344827586206896,0.4444444444444444,0.2222222222222222
931,45247,86941,15,100,4,3,2,0.520433397361429,0.15,1.3333333333333333,0.6666666666666666
932,49513,79137,2,103,1,12,2,0.6256618269583128,0.019417475728155338,0.08333333333333333,0.16666666666666666
933,17748,38662,12,107,1,12,3,0.4590554032383219,0.11214953271028037,0.08333333333333333,0.25
934,40577,61446,2,105,0,9,0,0.6603684536015363,0.01904761904761905,0.0,0.0
935,5621,26288,17,112,3,12,2,0.21382379793061473,0.15178571428571427,0.25,0.16666666666666666
936,16034,41877,10,105,3,8,3,0.382883205578241,0.09523809523809523,0.375,0.375
937,47391,20313,7,63,4,8,2,2.3330379559887757,0.1111111111111111,0.5,0.25
938,6126,85885,5,156,0,14,1,0.0713279385224428,0.03205128205128205,0.0,0.07142857142857142
939,6122,77715,0,184,3,10,1,0.07877501125908769,0.0,0.3,0.1
940,19030,15326,0,93,0,10,0,1.241680803862717,0.0,0.0,0.0
941,18302,6560,7,55,0,8,3,2.789939024390244,0.12727272727272726,0.0,0.375
942,20181,84148,4,120,4,5,1,0.23982744687930788,0.03333333333333333,0.8,0.2
943,39638,88186,15,175,0,7,1,0.44948177715283605,0.08571428571428572,0.0,0.14285714285714285
944,2531,31745,10,189,1,4,3,0.07972909119546386,0.05291005291005291,0.25,0.75
945,41940,36890,4,190,1,7,2,1.136893467064245,0.021052631578947368,0.14285714285714285,0.2857142857142857
946,41441,25022,3,189,2,11,3,1.656182559347774,0.015873015873015872,0.18181818181818182,0.2727272727272727
947,24333,57579,5,123,4,12,2,0.42260199030896684,0.04065040650406504,0.3333333333333333,0.16666666666666666
948,40650,75316,13,85,2,3,1,0.5397259546444315,0.15294117647058825,0.6666666666666666,0.3333333333333333
949,35674,88847,18,74,1,12,1,0.4015217171091877,0.24324324324324326,0.08333333333333333,0.08333333333333333
950,36854,33380,8,195,2,7,1,1.1040742959856202,0.041025641025641026,0.2857142857142857,0.14285714285714285
951,47271,7356,11,110,4,14,0,6.426182707993474,0.1,0.2857142857142857,0.0
952,9152,75326,10,41,4,8,0,0.12149855295648249,0.24390243902439024,0.5,0.0
953,39518,97447,13,120,0,13,0,0.40553326423594366,0.10833333333333334,0.0,0.0
954,46540,94899,15,174,3,9,3,0.49041612661882633,0.08620689655172414,0.3333333333333333,0.3333333333333333
955,11267,25049,0,140,0,11,1,0.4497983951455148,0.0,0.0,0.09090909090909091
956,26289,80717,12,112,4,8,1,0.3256934722549153,0.10714285714285714,0.5,0.125
957,2062,21082,12,127,1,7,3,0.09780855706289726,0.09448818897637795,0.14285714285714285,0.42857142857142855
958,30926,5661,1,160,1,14,0,5.462992404168875,0.00625,0.07142857142857142,0.0
959,7229,42412,3,192,0,9,3,0.170447043289635,0.015625,0.0,0.3333333333333333
960,48915,7920,5,29,4,3,0,6.176136363636363,0.1724137931034483,1.3333333333333333,0.0
961,5632,96194,4,28,1,13,1,0.05854835020895274,0.14285714285714285,0.07692307692307693,0.07692307692307693
962,40056,65315,2,174,4,7,2,0.6132741330475389,0.011494252873563218,0.5714285714285714,0.2857142857142857
963,4596,84561,0,53,1,4,0,0.054351296697058925,0.0,0.25,0.0
964,45243,13946,3,148,4,6,1,3.244156030402983,0.02027027027027027,0.6666666666666666,0.16666666666666666
965,7168,99242,19,179,2,9,1,0.07222748433123073,0.10614525139664804,0.2222222222222222,0.1111111111111111
966,43563,50500,1,108,4,7,2,0.8626336633663366,0.009259259259259259,0.5714285714285714,0.2857142857142857
967,8561,21309,4,112,4,14,1,0.4017551269416678,0.03571428571428571,0.2857142857142857,0.07142857142857142
968,9258,60230,2,90,0,8,1,0.15371077536111571,0.022222222222222223,0.0,0.125
969,17616,35027,8,86,2,4,0,0.5029263139863533,0.09302325581395349,0.5,0.0
970,27734,77541,19,167,3,5,0,0.3576688461588063,0.11377245508982035,0.6,0.0
971,7371,64321,5,136,0,9,2,0.11459709892570079,0.03676470588235294,0.0,0.2222222222222222
972,27069,5956,17,113,3,13,2,4.544828744123573,0.1504424778761062,0.23076923076923078,0.15384615384615385
973,15369,79131,5,182,1,4,1,0.1942222390719187,0.027472527472527472,0.25,0.25
974,13910,52908,18,118,3,14,0,0.26290920087699404,0.15254237288135594,0.21428571428571427,0.0
975,8943,83339,11,132,4,8,2,0.10730870300819545,0.08333333333333333,0.5,0.25
976,13199,30963,10,122,3,7,2,0.4262829829150922,0.08196721311475409,0.42857142857142855,0.2857142857142857
977,16728,44443,1,110,0,12,3,0.3763922327475643,0.00909090909090909,0.0,0.25
978,24275,44063,14,109,0,3,2,0.55091573428954,0.12844036697247707,0.0,0.6666666666666666
979,7738,85818,11,36,3,14,1,0.09016756391433033,0.3055555555555556,0.21428571428571427,0.07142857142857142
980,16913,9703,11,37,0,13,0,1.7430691538699372,0.2972972972972973,0.0,0.0
981,36240,70128,8,192,0,12,2,0.5167693360711841,0.041666666666666664,0.0,0.16666666666666666
982,20123,77099,1,135,3,13,3,0.2610020882242312,0.007407407407407408,0.23076923076923078,0.23076923076923078
983,49447,30849,2,112,2,6,0,1.6028720541994879,0.017857142857142856,0.3333333333333333,0.0
984,35529,36860,11,110,2,13,2,0.963890396093326,0.1,0.15384615384615385,0.15384615384615385
985,11167,36585,15,101,1,4,3,0.3052343856771901,0.1485148514851485,0.25,0.75
986,11554,27015,0,87,0,6,2,0.42768832130297985,0.0,0.0,0.3333333333333333
987,18260,82539,2,133,3,3,0,0.22122875246853002,0.015037593984962405,1.0,0.0
988,48045,48585,19,20,0,4,0,0.9888854584748379,0.95,0.0,0.0
989,4812,31958,1,77,4,10,0,0.15057262657237624,0.012987012987012988,0.4,0.0
990,29024,31017,8,173,0,8,1,0.9357449140793759,0.046242774566473986,0.0,0.125
991,28285,81707,18,128,0,4,2,0.3461759702351084,0.140625,0.0,0.5
992,27900,50350,14,167,2,14,1,0.5541211519364448,0.08383233532934131,0.14285714285714285,0.07142857142857142
993,2605,17201,17,135,3,8,0,0.1514446834486367,0.1259259259259259,0.375,0.0
994,6622,34426,10,106,0,12,3,0.19235461569743798,0.09433962264150944,0.0,0.25
995,7767,22778,15,29,2,11,2,0.3409869172008078,0.5172413793103449,0.18181818181818182,0.18181818181818182
996,28139,50241,16,78,1,9,1,0.5600804124121733,0.20512820512820512,0.1111111111111111,0.1111111111111111
997,12613,47229,4,60,2,11,2,0.26706049249401853,0.06666666666666667,0.18181818181818182,0.18181818181818182
998,11589,91652,11,124,2,7,3,0.12644568585519136,0.08870967741935484,0.2857142857142857,0.42857142857142855
999,14918,53364,10,152,2,9,1,0.2795517577392999,0.06578947368421052,0.2222222222222222,0.1111111111111111
1000,21119,89878,14,141,0,13,0,0.23497407596964776,0.09929078014184398,0.0,0.0
